soil_moisture,pitch,roll,water_distance,precipitation_mm,soil_risk,pitch_risk,roll_risk,water_risk,precipitation_risk,sensor_operational_risk,operational_risk
77.05755755506647,0.025249088989798472,-13.072111652545274,209.44218525502683,42.42070233955903,HIGH,LOW,HIGH,LOW,HIGH,CRITICAL,CRITICAL
32.902355564616265,-1.8368815919569623,-0.7045367908431136,73.85755517920668,1.1253748606944685,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM
35.98878104042148,-2.8885568665154526,3.932200594715806,210.47342399880515,3.856369216503202,LOW,LOW,LOW,LOW,LOW,LOW,LOW
77.48282178309834,4.218482513949273,4.099096449126912,560.3444655692086,2.795539801051315,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH
52.997436930229696,-16.31233262062354,-7.324957750777607,46.894203884705654,15.921622104648849,MEDIUM,CRITICAL,MEDIUM,HIGH,MEDIUM,CRITICAL,CRITICAL
70.7051004291367,-5.601744186062406,6.049828336517772,6.696514249665084,11.619528332082217,HIGH,MEDIUM,MEDIUM,CRITICAL,LOW,CRITICAL,CRITICAL
87.34181506524679,8.28404817494782,6.832489881884547,23.2039030140188,11.334749798902777,CRITICAL,MEDIUM,MEDIUM,HIGH,LOW,CRITICAL,CRITICAL
39.22811964593894,6.2244177501083335,0.9869218043477271,421.45429243850765,10.334483312119247,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
84.55442850610913,-15.024663836938691,1.387160864158896,109.48338140175127,21.231462665143333,HIGH,CRITICAL,LOW,LOW,MEDIUM,CRITICAL,CRITICAL
81.83459419350802,-4.360540728588824,0.7033070084615127,157.4285723344267,8.152978932866672,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH
49.78212509442384,-0.08368414953230753,7.584493105017387,105.04970390580576,2.457913254042509,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
100.0,-2.5004046120697585,0.40313559992219405,0.12043388339837953,8.374563595560534,CRITICAL,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
51.71544399592518,-1.8200913570892074,0.6250649664779869,197.4834749867954,4.927395389897374,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
63.77921181769736,3.663295126390417,-1.4527022349312646,311.0446319050932,6.537886293159935,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
33.32537170490245,-2.831891788025609,-3.2860564499409506,390.29123110098254,3.309988977251328,LOW,LOW,LOW,LOW,LOW,LOW,LOW
59.01982061004935,1.4797024520175612,-4.469308035724938,342.5316011760717,14.919448463891424,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
26.126030559490676,7.852631947968866,1.330620285908432,505.17987113413244,9.379601816072938,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
34.232201784689465,3.183455249364906,2.617552536243053,402.18401132677934,18.53712344831118,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
36.91822743228917,0.4826185887635456,-2.6080880125411188,339.3896239665883,7.621843513945656,LOW,LOW,LOW,LOW,LOW,LOW,LOW
19.216043805692294,4.187818137712837,0.18654946626386298,256.2392772973226,3.3524267424908865,LOW,LOW,LOW,LOW,LOW,LOW,LOW
41.48131455571219,0.656063826562445,1.0612754817928762,257.21066401490947,11.486881360101968,LOW,LOW,LOW,LOW,LOW,LOW,LOW
54.85348059479471,-2.8893896184601178,0.23963909631801425,372.27583565436987,9.389914908451841,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
57.87405645272808,-3.0339906142925885,-0.5303742184853565,664.4217295883514,0.5956031956347776,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
71.52633538030759,-24.949611147787603,-28.11646921982209,171.855761499546,13.826825133492262,HIGH,CRITICAL,CRITICAL,LOW,LOW,CRITICAL,CRITICAL
58.017081893136684,0.9096203159664824,-3.5593790837645667,177.05967951591975,8.982297252683049,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
55.4557646825959,5.507543544703397,3.0512347582931794,236.1556850641757,2.818038270384988,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
87.3929275421082,-3.2831054920424734,19.06976761963749,67.3578376925411,29.911857450370015,CRITICAL,LOW,CRITICAL,MEDIUM,MEDIUM,CRITICAL,CRITICAL
45.950750889565775,-2.91356125296684,-3.6503527927105064,476.2501808857099,13.734877858685003,LOW,LOW,LOW,LOW,LOW,LOW,LOW
54.05672204329438,-2.3170904691537677,5.9495192280658085,550.2615383734699,12.89113628288347,MEDIUM,LOW,MEDIUM,LOW,LOW,HIGH,HIGH
29.809716549472608,-7.039835528597001,-1.7831812553072681,259.32997937069837,11.001303935119841,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
79.39003694916812,-7.95441119091214,-10.157453895223776,60.70643600270444,10.197536390548885,HIGH,MEDIUM,HIGH,MEDIUM,LOW,CRITICAL,CRITICAL
33.437795540788656,0.07148842587082656,-0.8968370871762686,230.00775992575146,13.66536779908225,LOW,LOW,LOW,LOW,LOW,LOW,LOW
96.49586069425185,18.2154288823373,-23.980139605735513,180.74259889525777,12.854638354950655,CRITICAL,CRITICAL,CRITICAL,LOW,LOW,CRITICAL,CRITICAL
34.82257904269167,-1.2219978522146115,-2.3895242441805715,369.8752484503015,17.23370861801957,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
61.121241171458315,10.944138636400387,10.062497730711126,28.21336701871583,38.26759599177351,MEDIUM,HIGH,HIGH,HIGH,HIGH,CRITICAL,CRITICAL
90.32537886172777,1.5121697141459765,-17.645648324451635,254.33528929974102,9.393612707611632,CRITICAL,LOW,CRITICAL,LOW,LOW,CRITICAL,CRITICAL
83.24972290425795,26.414101829605748,-18.007135045305034,132.44997323508974,48.508945457107835,HIGH,CRITICAL,CRITICAL,LOW,CRITICAL,CRITICAL,CRITICAL
45.97187025185072,-4.212656596680541,1.388185830387483,343.4115207149095,2.398247504429904,LOW,LOW,LOW,LOW,LOW,LOW,LOW
89.8216173221216,13.238867985946815,6.052380788620917,61.06097895881529,14.635734817957202,CRITICAL,HIGH,MEDIUM,MEDIUM,LOW,CRITICAL,CRITICAL
40.43482693419073,-1.2517158687600565,2.4742254279116978,707.4217539826711,8.10706047304204,LOW,LOW,LOW,LOW,LOW,LOW,LOW
41.749023162653074,0.36695950394912813,-2.6885306339893065,399.6193755741665,11.323405172847853,LOW,LOW,LOW,LOW,LOW,LOW,LOW
51.86312901007172,1.7349904373941412,-7.087586728985775,464.63662851117255,3.9743720733135515,MEDIUM,LOW,MEDIUM,LOW,LOW,HIGH,HIGH
55.27489506592876,-7.551400179141006,-8.778483536716337,63.1226199935974,29.492413598658032,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH
49.08705364562111,11.194452994229085,14.303471611715675,87.40013568445372,7.147496737812556,LOW,HIGH,HIGH,MEDIUM,LOW,CRITICAL,CRITICAL
74.05547059086511,-4.835815936893665,-2.5503723101242937,138.6355079878018,15.803178772681473,HIGH,LOW,LOW,LOW,MEDIUM,HIGH,HIGH
28.253237172239285,-0.8208520249038505,-0.9116181889074945,378.4914852917436,4.930974896967085,LOW,LOW,LOW,LOW,LOW,LOW,LOW
58.766522966927056,-1.2415845459020547,-2.6273418747777217,155.903288006739,9.728460372172096,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
29.40310163207648,5.501838710672212,2.3818359731147476,737.1984896521692,13.056435044688172,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
30.472745295571567,-5.527076754270816,3.0802004356703434,621.1065033394904,4.984023107677363,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
27.914077385754734,-4.971733387642273,-1.2456973974141805,358.67397585462237,7.815664121791474,LOW,LOW,LOW,LOW,LOW,LOW,LOW
55.097005383494526,1.220341618827012,-1.6004786452045239,245.03017089392785,19.562715412289634,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM,HIGH
48.011078111375845,-0.12454215326110273,1.336795772687065,102.45329342338589,3.0070465924504175,LOW,LOW,LOW,LOW,LOW,LOW,LOW
53.44365990427628,-0.42977952717699763,-0.3074616280146481,586.4251690385425,3.872824857060664,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
72.96299288831024,0.5934514347279419,-1.336356828380924,254.15738286768845,12.083461745718125,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH
82.54757686358566,-1.9359373584022124,2.7968497546879463,60.624564105824575,5.767156880705801,HIGH,LOW,LOW,MEDIUM,LOW,HIGH,HIGH
43.09200924026336,0.49909395164462506,-0.6811381273032044,335.3346488243109,10.912831209576028,LOW,LOW,LOW,LOW,LOW,LOW,LOW
77.99053103540996,-16.0963803751505,3.892148534339086,270.6930841531761,9.712192684522963,HIGH,CRITICAL,LOW,LOW,LOW,CRITICAL,CRITICAL
32.16775956111628,-1.0945104415730726,-4.209317878412781,264.4037995876361,2.220780813886157,LOW,LOW,LOW,LOW,LOW,LOW,LOW
17.502443224519087,2.5038385951246562,0.9362639642227196,123.81142323549417,5.139320302045526,LOW,LOW,LOW,LOW,LOW,LOW,LOW
48.39357133001132,4.471735290908608,-4.6772610603458755,322.973390236861,5.200765650564298,LOW,LOW,LOW,LOW,LOW,LOW,LOW
45.51307026807113,-3.418498567020263,-1.8279673353009258,96.51918170465899,7.810039380541582,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM
94.00249647989669,8.440600633474153,-7.036944921934941,97.95447859311368,6.281866787730874,CRITICAL,MEDIUM,MEDIUM,MEDIUM,LOW,CRITICAL,CRITICAL
71.96187472651292,0.35159717636415466,6.89810790924479,51.19917721915898,52.60777614599779,HIGH,LOW,MEDIUM,MEDIUM,CRITICAL,HIGH,CRITICAL
46.74992626754255,1.3067578613668234,-4.943165646025704,573.6336754213169,14.865159474097966,LOW,LOW,LOW,LOW,LOW,LOW,LOW
35.08294331713542,-0.8022847226230743,-0.3116909427140636,448.92337689159996,20.790355309365314,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
95.13008646227631,9.142413746137413,-9.052594312371635,162.83759825184094,13.66169339796099,CRITICAL,MEDIUM,MEDIUM,LOW,LOW,CRITICAL,CRITICAL
100.0,-3.4087595049442534,-7.576939641049565,37.22907462711554,25.29018927395656,CRITICAL,LOW,MEDIUM,HIGH,MEDIUM,CRITICAL,CRITICAL
76.7520458244578,-0.21250455501782714,0.8136586935583284,347.2152479419318,2.8537459559251097,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH
39.98094218204557,2.262531607546879,1.0900719609183724,535.4789814146225,18.262761952660696,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
49.60504590008043,0.5241966558446934,3.876812887116009,0.0,7.309970927015597,LOW,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
75.18038073133025,-9.641722068233285,-3.731657597832868,55.580537264379245,28.148018488581773,HIGH,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH,HIGH
16.29989497915796,-3.8601823223047185,3.585998680800664,0.0,17.12954654115601,LOW,LOW,LOW,CRITICAL,MEDIUM,CRITICAL,CRITICAL
84.38213983160175,1.9807107807732518,15.984381739574802,41.32158330765317,46.365948774788976,HIGH,LOW,CRITICAL,HIGH,CRITICAL,CRITICAL,CRITICAL
58.87082708270132,-3.994602761391228,-3.9454983682093703,202.90380748963742,14.154444519103466,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
22.6462871505143,0.5856571673704137,4.646012193927904,316.7221838758522,1.472339535490454,LOW,LOW,LOW,LOW,LOW,LOW,LOW
57.59916809613041,-1.21245728606686,3.0251469144089174,274.2145377447509,1.4894278186177523,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
25.013253285026924,2.5256744250896257,3.1962722925691973,351.10366107834085,4.446270427591571,LOW,LOW,LOW,LOW,LOW,LOW,LOW
59.91568096488069,-1.2713221680781763,0.6061555233010831,204.2516046946893,11.463391209224902,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
55.288356846568796,-1.0489342775314232,-1.7428433295389485,344.0825926725619,7.580126438605865,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
58.42395092348341,-1.0408300054357666,-3.48212102491203,378.70838439531803,9.765454104149052,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
67.32120654685133,-1.7460542153108025,-1.7786746661174495,1.0141658227183206,29.987331186831845,MEDIUM,LOW,LOW,CRITICAL,MEDIUM,CRITICAL,CRITICAL
39.49466077917537,-1.561636745686534,7.875029237735835,519.1523867144788,3.6245727240877255,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
53.564114909132975,4.007324845046124,1.6020118274510815,0.0,16.138615396915515,MEDIUM,LOW,LOW,CRITICAL,MEDIUM,CRITICAL,CRITICAL
93.75943038569432,3.2659905752302083,1.4577429519486922,79.61519809144272,26.625446402135097,CRITICAL,LOW,LOW,MEDIUM,MEDIUM,CRITICAL,CRITICAL
64.43949740228629,-10.516341074734303,-11.982844637789274,54.56546572628843,6.957308005824775,MEDIUM,HIGH,HIGH,MEDIUM,LOW,CRITICAL,CRITICAL
76.85611648402147,-3.798151884066967,-28.268441881528297,100.63246936424679,54.09064742698518,HIGH,LOW,CRITICAL,LOW,CRITICAL,CRITICAL,CRITICAL
100.0,-13.68309764477195,22.65150144751206,19.4885256885819,10.33829912026736,CRITICAL,HIGH,CRITICAL,CRITICAL,LOW,CRITICAL,CRITICAL
45.2204114331655,1.5446659919935548,-0.6187613245382187,478.4979399362248,7.949383803094692,LOW,LOW,LOW,LOW,LOW,LOW,LOW
37.16377907433736,3.4729170139982974,-2.6264581257846262,188.98798010871076,4.1843048651984605,LOW,LOW,LOW,LOW,LOW,LOW,LOW
97.00881227097476,-23.36199407284582,13.595116647612416,246.15309256264788,60.0,CRITICAL,CRITICAL,HIGH,LOW,CRITICAL,CRITICAL,CRITICAL
60.55507986553738,-1.101929260716089,0.7291208941514788,113.44408466784033,8.205250341055052,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
52.471679934668124,3.9545540885570483,1.7893822372253498,343.1780608006583,7.791784458479536,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
100.0,-2.1045972326919387,2.4004054477479357,118.73368215271218,20.69519766755581,CRITICAL,LOW,LOW,LOW,MEDIUM,CRITICAL,CRITICAL
37.08447882119091,-4.50914209482772,-1.8029611092110063,0.0,4.0543074393827885,LOW,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
30.4780710322151,2.96208061319998,3.8215719858294306,114.02524956987976,21.52350930454976,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
47.11671745058389,-6.099939760576238,-0.5351174900849587,195.12107574797005,12.39235391600924,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
83.5912858386671,2.277356691701193,0.2106888392608743,457.24390557493973,2.3947516971977874,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH
46.310361378903956,-2.9232525024350124,0.9811669705477413,126.34984935451025,2.9707083084006536,LOW,LOW,LOW,LOW,LOW,LOW,LOW
54.68696462405567,1.6896203313276863,-4.72859699520719,668.1963244328379,3.5730756358224243,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
70.97400170753801,1.2014284737895267,0.5254997743573011,94.35296017483611,39.105478136143354,HIGH,LOW,LOW,MEDIUM,HIGH,HIGH,CRITICAL
56.872461539594354,-4.974062689296368,-2.8734121553225713,371.32271877305965,2.3929563542422545,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
31.172645155196793,0.3999526550622072,-1.34057255511277,325.63983789384025,2.1236030186871564,LOW,LOW,LOW,LOW,LOW,LOW,LOW
67.58538178105285,4.459089580419246,22.943078862837904,56.95794801384951,41.98873994295556,MEDIUM,LOW,CRITICAL,MEDIUM,HIGH,CRITICAL,CRITICAL
68.5328645224845,12.465349340710667,9.719213910010032,54.3348827990033,17.90798443517029,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH
41.34483008481016,0.25592120062349744,-16.430725361646928,189.13807270531694,16.034728586437367,LOW,LOW,CRITICAL,LOW,MEDIUM,CRITICAL,CRITICAL
93.8110106141617,23.75645747412896,23.8803541622301,189.69584453314013,21.709764273932436,CRITICAL,CRITICAL,CRITICAL,LOW,MEDIUM,CRITICAL,CRITICAL
47.668625871174804,11.668131084834625,1.915387471330304,353.3282106104881,18.499851921601056,LOW,HIGH,LOW,LOW,MEDIUM,HIGH,HIGH
60.844327256191846,1.5901110262926157,0.053681941553857165,347.60904398737574,2.9392267565392687,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
52.60373580204466,-7.709929710136375,-1.548604223399296,521.5463657175965,10.511123869261743,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
49.7328441138038,-0.19143571061102924,1.0040141726005862,382.2945507887914,1.449794184913229,LOW,LOW,LOW,LOW,LOW,LOW,LOW
39.76107171978058,-2.3580286892184574,1.3046354556630533,573.6387115746244,5.886201926804766,LOW,LOW,LOW,LOW,LOW,LOW,LOW
52.3011225323709,0.7892536491610662,3.0941904604280723,160.8305900859871,5.459493994111005,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
41.61416052581798,4.219569650206988,3.7761685925963384,138.20027167061235,17.81302846589457,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
37.021027375618615,10.529544818709994,-1.7196004208315467,651.9725795881042,2.026687171935339,LOW,HIGH,LOW,LOW,LOW,HIGH,HIGH
30.15523550753455,-1.7807416486329877,-1.0295570651397223,296.8995124669155,6.758728261078187,LOW,LOW,LOW,LOW,LOW,LOW,LOW
32.7098761089814,4.633887985893311,4.895174490052661,520.8733697075568,10.985929884217896,LOW,LOW,LOW,LOW,LOW,LOW,LOW
46.39114598669328,-0.7094261945596362,0.7738614839529562,175.76496973241507,4.650378104095215,LOW,LOW,LOW,LOW,LOW,LOW,LOW
30.091186062369097,4.6116530248192396,7.602596166888348,420.79312486996656,16.280807126516173,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
70.5747302860083,2.387772155245481,-7.355873867202549,26.830509254072823,31.17310337538076,HIGH,LOW,MEDIUM,HIGH,HIGH,CRITICAL,CRITICAL
46.07502830820366,-6.421818796156312,-2.9410988775102225,384.5895624859877,1.343564616803536,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
28.681604818361123,-2.7369687220609746,-2.8230222489087917,303.0905001798875,1.5108170669010708,LOW,LOW,LOW,LOW,LOW,LOW,LOW
46.308074880559005,1.5293213111995487,4.4292727460637344,469.11117230388743,7.470425471178514,LOW,LOW,LOW,LOW,LOW,LOW,LOW
88.74839590253868,-18.80901021754328,-2.0786571762211836,101.15477802147268,10.365942759830652,CRITICAL,CRITICAL,LOW,LOW,LOW,CRITICAL,CRITICAL
45.00335921993682,4.020636426760358,-0.21128695811031065,679.6064735458338,12.181861708308393,LOW,LOW,LOW,LOW,LOW,LOW,LOW
21.59743762305084,8.469296577483814,-1.6450417219339344,376.21105942884043,0.8071360322156041,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
44.06795900296037,0.4129666347963418,-7.879587173762394,306.2955882838489,15.784203930319702,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
38.478079599416745,3.262376978384652,-6.491899848014256,131.57659517247387,16.188522854142576,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
53.905189273982494,20.473238119928002,-27.98686218235587,22.01288324345735,22.69956534712326,MEDIUM,CRITICAL,CRITICAL,HIGH,MEDIUM,CRITICAL,CRITICAL
24.408690300874504,8.486126201495056,-4.729493646693504,103.35028703464259,16.44880785012527,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,HIGH
55.68756663138241,-6.132050669030923,-5.05453627800628,84.62725000846443,2.6797608381224505,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,HIGH,HIGH
79.93269913168746,-3.722938717014062,-1.231782881407579,191.54874064767796,48.574486999549336,HIGH,LOW,LOW,LOW,CRITICAL,HIGH,CRITICAL
75.67614032486001,-2.12826467885777,27.599629492637682,229.60009065842297,6.622150556474862,HIGH,LOW,CRITICAL,LOW,LOW,CRITICAL,CRITICAL
64.33697753156167,2.6256262619598885,-1.9180999785271362,643.2773331394902,0.8697741802001588,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
65.6082001686167,6.514815915410271,-13.852270740577609,19.091702074185264,19.036628178013242,MEDIUM,MEDIUM,HIGH,CRITICAL,MEDIUM,CRITICAL,CRITICAL
37.80969086015873,0.7765286080225743,-5.15436683351037,238.9521553470586,7.178696467071619,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
37.69249225456283,-8.870436320608059,-3.3683947588855543,121.89019609290855,13.559641559032043,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
49.82478989387379,-3.2270818080100767,-0.3099310973275444,451.06000295479134,4.852768894332394,LOW,LOW,LOW,LOW,LOW,LOW,LOW
80.18670074772459,5.0238730175048625,14.265674894317879,30.44299423334061,13.277731924909359,HIGH,MEDIUM,HIGH,HIGH,LOW,CRITICAL,CRITICAL
47.74371845430384,-7.414928964876493,1.8486163842387093,330.3452429899005,16.572961314777352,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,HIGH
62.90548841163017,-28.103051931626734,-12.732127185456267,137.73180527206497,24.454073442885043,MEDIUM,CRITICAL,HIGH,LOW,MEDIUM,CRITICAL,CRITICAL
80.29954159831287,-3.589952367800124,10.628716246582258,85.85630356929413,16.040173658229996,HIGH,LOW,HIGH,MEDIUM,MEDIUM,CRITICAL,CRITICAL
51.7189609915942,3.5688394912399426,0.8724974787240124,296.9520130080474,2.152027119604862,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
98.39768238355089,-9.996584412884369,11.17064859350205,75.48080877202507,60.0,CRITICAL,MEDIUM,HIGH,MEDIUM,CRITICAL,CRITICAL,CRITICAL
40.02331842341817,-6.114365185037145,1.242158551656816,149.26089896523456,3.502809692857602,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
27.138812988949926,-2.740073771740257,7.172457310429985,423.87737970516247,13.045822603636557,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
33.18416350101721,0.9051690689737455,7.854211334175264,410.3289019763212,5.348268371456303,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
22.08807965821944,-2.0921617184663432,-2.967635998579215,666.6589886412372,4.921466167908289,LOW,LOW,LOW,LOW,LOW,LOW,LOW
100.0,-12.412948368864374,8.073081446393063,17.938621898912597,8.536740989265708,CRITICAL,HIGH,MEDIUM,CRITICAL,LOW,CRITICAL,CRITICAL
100.0,3.4333018705193092,11.395697983398408,68.31020694559761,4.956912239071929,CRITICAL,LOW,HIGH,MEDIUM,LOW,CRITICAL,CRITICAL
57.77893606186264,3.6594711923913987,0.26313875789899777,241.85066496273535,13.14031816592745,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
44.097682508923086,-2.4171577264365967,-6.275525172093552,254.88858103633228,5.334389242433709,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
61.54038069111567,0.711319198821737,-2.1190708236921627,494.87406887241434,3.359248042117124,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
46.430254114991676,-6.6500980085443695,-5.987955955457196,282.8107055608362,0.8357238759356336,LOW,MEDIUM,MEDIUM,LOW,LOW,HIGH,HIGH
96.80569506538374,-7.076260935149381,-6.128207258347809,63.302043429175214,37.197792158174316,CRITICAL,MEDIUM,MEDIUM,MEDIUM,HIGH,CRITICAL,CRITICAL
55.27072281074838,-4.307818163511786,5.511897335701655,736.7671329086693,10.963879945467315,MEDIUM,LOW,MEDIUM,LOW,LOW,HIGH,HIGH
13.735025679857992,2.5221768347338083,-2.3608789517174302,126.63636820823463,5.166474058927333,LOW,LOW,LOW,LOW,LOW,LOW,LOW
45.48397216156879,-3.5753328825563604,-0.7303395136497672,250.1732167221407,16.994885784407664,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
76.74018085246493,-5.854505832129148,-1.5202878675698148,459.52634263516774,6.980515536613003,HIGH,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
75.83180886607651,10.485105593282974,17.9297027672019,37.78824910280768,24.76836887014163,HIGH,HIGH,CRITICAL,HIGH,MEDIUM,CRITICAL,CRITICAL
45.39277723778698,0.28514904219784676,2.555827256850981,222.4721417247636,5.001819127288259,LOW,LOW,LOW,LOW,LOW,LOW,LOW
48.39595940452468,-1.64385933300343,12.394721809100062,52.91591691776565,5.797502747257567,LOW,LOW,HIGH,MEDIUM,LOW,HIGH,HIGH
50.050684431309165,-0.5150970191369798,-5.641058112695987,280.3771991856814,7.292619462038353,MEDIUM,LOW,MEDIUM,LOW,LOW,HIGH,HIGH
100.0,-14.003787318875036,-4.949040838198884,81.49647395835662,6.532061194987091,CRITICAL,HIGH,LOW,MEDIUM,LOW,CRITICAL,CRITICAL
32.60452072101197,-1.5689184453760947,6.71271968849948,336.8655022613699,6.287009450285255,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
30.879277707911015,-0.07664199032656716,-2.0971264386331807,496.9824243147863,4.805328103544638,LOW,LOW,LOW,LOW,LOW,LOW,LOW
34.5270623790062,-15.751348578322405,-6.9688930866774035,223.2997058577851,21.61547034005998,LOW,CRITICAL,MEDIUM,LOW,MEDIUM,CRITICAL,CRITICAL
42.824494627073655,-0.4867547427490798,1.6323842342797779,187.40724005976037,14.568853756076587,LOW,LOW,LOW,LOW,LOW,LOW,LOW
82.80214395059065,30.236392377353916,-11.55362116762197,116.56649126931471,54.2088043547913,HIGH,CRITICAL,HIGH,LOW,CRITICAL,CRITICAL,CRITICAL
63.56196887600308,6.313370709989142,3.514619400721516,592.7647757561922,27.248443529511515,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,HIGH,HIGH
48.24832107567309,8.242755734911674,5.452193285107006,337.0887832740198,8.91527716002716,LOW,MEDIUM,MEDIUM,LOW,LOW,HIGH,HIGH
33.88255997047756,3.230958223936604,6.321359083291878,514.9821704799863,15.780758333283263,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
43.78776640254664,2.2660098202208743,-1.2307577460276065,322.09124140670633,8.3908697267033,LOW,LOW,LOW,LOW,LOW,LOW,LOW
41.11853382191432,-1.9882099473427302,0.21877946149850463,429.4555567807311,13.80623140732126,LOW,LOW,LOW,LOW,LOW,LOW,LOW
40.82820203450499,1.5528024542078247,-0.6502384699002787,385.55875304902685,8.618424900122575,LOW,LOW,LOW,LOW,LOW,LOW,LOW
36.48288236723842,2.0501745135976073,1.1603515985417294,357.9020959622099,14.534353429064806,LOW,LOW,LOW,LOW,LOW,LOW,LOW
35.08738204871129,1.715284024048592,-4.324048279050241,174.71089953652304,3.6973747815458853,LOW,LOW,LOW,LOW,LOW,LOW,LOW
46.44013901995575,0.8082980246452526,-0.016807661564624373,656.9652241723551,2.821354529139623,LOW,LOW,LOW,LOW,LOW,LOW,LOW
73.84433169085115,-5.466649957214461,15.971982589556372,16.409812717610677,16.638507946965756,HIGH,MEDIUM,CRITICAL,CRITICAL,MEDIUM,CRITICAL,CRITICAL
